ID do NOX;Latitude;Longitude
Dados de teste 2560;-46,452202;-46,452202
Dados de teste 2561;-22,929464;-45,359887
Dados de teste 2562;-22,467605;-44,504383
Dados de teste 2563;-22,956653;-45,413832
Dados de teste 2564;-22,930007;-45,359835
Dados de teste 2565;-22,488661;-44,551661
Dados de teste 2566;-23,451095;-46,463797
Dados de teste 2567;-22,486404;-44,548323
Dados de teste 2568;-22,467539;-44,503687
Dados de teste 2569;-23,422646;-46,39475
Dados de teste 2570;-22,927581;-45,355026
Dados de teste 2571;-23,436077;-46,428302
Dados de teste 2572;0;0
Dados de teste 2573;-22,486561;-44,548575
Dados de teste 2574;-22,983186;-45,465086
Dados de teste 2575;-46,4636;-46,4636
Dados de teste 2576;-46,465401;-46,465401
Dados de teste 2577;0;0
Dados de teste 2578;-22,92942;-45,359019
Dados de teste 2579;-22,904516;-45,308614
Dados de teste 2580;-23,450691;-46,462775
Dados de teste 2581;-22,931275;-45,36264
Dados de teste 2582;-23,450915;-46,46331
Dados de teste 2583;-23,450019;-46,461172
Dados de teste 2584;-23,418353;-46,380563
Dados de teste 2585;-23,419627;-46,385329
Dados de teste 2586;-22,904339;-45,308335
Dados de teste 2587;-22,927616;-45,355235
Dados de teste 2588;-23,451206;-46,464065
Dados de teste 2589;-22,982258;-45,463092
Dados de teste 2590;-23,418732;-46,381081
Dados de teste 2591;-46,462799;-46,462799
Dados de teste 2592;-46,461102;-46,461102
Dados de teste 2593;-22,98247;-45,463126
Dados de teste 2594;-23,418043;-46,379437
Dados de teste 2595;-22,929636;-45,359319
Dados de teste 2596;-22,982246;-45,463104
Dados de teste 2597;-23,451653;-46,465132
Dados de teste 2598;-23,418889;-46,382515
Dados de teste 2599;-22,504871;-44,675175
Dados de teste 2600;-22,980556;-45,462218
Dados de teste 2601;-23,41812;-46,379716
Dados de teste 2602;-23,418819;-46,382252
Dados de teste 2603;-22,930976;-45,361937
Dados de teste 2604;-46,4636;-46,4636
Dados de teste 2605;-23,418278;-46,38028
Dados de teste 2606;-23,420327;-46,387855
Dados de teste 2607;-22,504676;-44,612711
Dados de teste 2608;-22,927283;-45,355374
Dados de teste 2609;-23,420014;-46,386734
Dados de teste 2610;-23,023079;-45,537906
Dados de teste 2611;-23,419473;-46,384767
Dados de teste 2612;-22,874001;-45,257041
Dados de teste 2613;-23,450719;-46,463399
Dados de teste 2614;0;0
Dados de teste 2615;0;0
Dados de teste 2616;-23,419782;-46,385892
Dados de teste 2617;0;0
Dados de teste 2618;-23,418742;-46,38197
Dados de teste 2619;-22,980223;-45,461433
Dados de teste 2620;-23,416713;-46,373722
Dados de teste 2621;-22,504716;-44,611927
Dados de teste 2622;-23,451517;-46,465216
Dados de teste 2623;-22,904705;-45,308878
Dados de teste 2624;-22,93093;-45,361709
Dados de teste 2625;-23,419705;-46,385611
Dados de teste 2626;-22,5047;-44,611923
Dados de teste 2627;-22,504684;-44,612903
Dados de teste 2628;-23,432179;-46,419929
Dados de teste 2629;-23,415796;-46,370087
Dados de teste 2630;-23,432161;-46,419332
Dados de teste 2631;-23,416428;-46,372337
Dados de teste 2632;-23,417798;-46,378594
Dados de teste 2633;0;0
Dados de teste 2634;-22,982462;-45,463148
Dados de teste 2635;-23,418432;-46,380845
Dados de teste 2636;-23,415003;-46,36696
Dados de teste 2637;-22,980336;-45,461613
Dados de teste 2638;-23,415956;-46,370645
Dados de teste 2639;0;0
Dados de teste 2640;-22,980346;-45,461944
Dados de teste 2641;-23,427977;-46,409885
Dados de teste 2642;-46,454399;-46,454399
Dados de teste 2643;-23,4289;-46,412102
Dados de teste 2644;-23,429872;-46,414722
Dados de teste 2645;-23,415653;-46,369513
Dados de teste 2646;-23,429648;-46,413513
Dados de teste 2647;-23,415715;-46,369792
Dados de teste 2648;-22,857928;-45,233028
Dados de teste 2649;-23,429119;-46,412365
Dados de teste 2650;-46,448898;-46,448898
Dados de teste 2651;-22,504691;-44,612913
Dados de teste 2652;-23,452768;-46,467943
Dados de teste 2653;-22,504699;-44,611928
Dados de teste 2654;-22,929521;-45,360117
Dados de teste 2655;-23,416516;-46,372604
Dados de teste 2656;-23,416601;-46,372871
Dados de teste 2657;-22,930828;-45,362461
Dados de teste 2658;-46,4547;-46,4547
Dados de teste 2659;-23,429552;-46,41391
Dados de teste 2660;-23,029062;-45,546123
Dados de teste 2661;-22,873779;-45,257054
Dados de teste 2662;-23,023199;-45,538101
Dados de teste 2663;-22,504699;-44,612121
Dados de teste 2664;-23,416743;-46,373454
Dados de teste 2665;-23,4167;-46,372002
Dados de teste 2666;-23,431629;-46,41868
Dados de teste 2667;-22,504693;-44,612907
Dados de teste 2668;-22,504703;-44,611936
Dados de teste 2669;-22,504691;-44,612318
Dados de teste 2670;-23,435957;-46,428033
Dados de teste 2671;-23,179415;-45,841395
Dados de teste 2672;-22,857717;-45,232868
Dados de teste 2673;-23,431292;-46,417879
Dados de teste 2674;-23,419395;-46,384486
Dados de teste 2675;0;0
Dados de teste 2676;0;0
Dados de teste 2677;-23,45023;-46,463028
Dados de teste 2678;-23,449914;-46,461549
Dados de teste 2679;-22,873783;-45,257085
Dados de teste 2680;0;0
Dados de teste 2681;-22,504685;-44,612518
Dados de teste 2682;-23,450355;-46,461975
Dados de teste 2683;-23,416946;-46,374569
Dados de teste 2684;-23,431754;-46,41894
Dados de teste 2685;-22,504681;-44,612883
Dados de teste 2686;0;0
Dados de teste 2687;-23,274217;-45,973683
Dados de teste 2688;0;0
Dados de teste 2689;-23,417419;-46,376527
Dados de teste 2690;-22,927361;-45,355554
Dados de teste 2691;-23,44856;-46,457698
Dados de teste 2692;-22,516704;-44,704475
Dados de teste 2693;-22,927295;-45,355644
Dados de teste 2694;-22,927282;-45,35563
Dados de teste 2695;-23,448904;-46,458495
Dados de teste 2696;-22,516557;-44,70425
Dados de teste 2697;-23,432485;-46,420105
Dados de teste 2698;-22,488862;-44,552339
Dados de teste 2699;-22,504682;-44,612516
Dados de teste 2700;-22,504688;-44,612706
Dados de teste 2701;-22,50469;-44,612504
Dados de teste 2702;-22,504689;-44,612124
Dados de teste 2703;-22,930461;-45,361978
Dados de teste 2704;0;0
Dados de teste 2705;-23,431311;-46,417533
Dados de teste 2706;0;0
Dados de teste 2707;0;0
Dados de teste 2708;-23,416828;-46,373732
Dados de teste 2709;-22,874012;-45,256988
Dados de teste 2710;-23,278;-45,979301
Dados de teste 2711;-22,46748;-44,50319
Dados de teste 2712;-23,45342;-46,470726
Dados de teste 2713;-23,279547;-45,981867
Dados de teste 2714;-22,488536;-44,551054
Dados de teste 2715;-23,30164;-46,024082
Dados de teste 2716;-22,457747;-44,416567
Dados de teste 2717;-23,278601;-45,9813
Dados de teste 2718;0;0
Dados de teste 2719;-23,449465;-46,460481
Dados de teste 2720;-22,449488;-44,31797
Dados de teste 2721;-22,45039;-44,328084
Dados de teste 2722;-22,459512;-44,436573
Dados de teste 2723;-23,418971;-46,382786
Dados de teste 2724;-22,504692;-44,612317
Dados de teste 2725;0;0
Dados de teste 2726;-23,279567;-45,981883
Dados de teste 2727;-22,459474;-44,436019
Dados de teste 2728;-22,630101;-43,910189
Dados de teste 2729;-23,4137;-46,361099
Dados de teste 2730;-22,449532;-44,317258
Dados de teste 2731;-22,630774;-43,909182
Dados de teste 2732;-23,415246;-46,368102
Dados de teste 2733;-23,403532;-46,332118
Dados de teste 2734;-22,630546;-43,909531
Dados de teste 2735;-23,426527;-46,40503
Dados de teste 2736;-22,667384;-43,851356
Dados de teste 2737;-23,4541;-46,4538
Dados de teste 2738;-23,431517;-46,418413
Dados de teste 2739;-22,630423;-43,909759
Dados de teste 2740;-23,431086;-46,416999
Dados de teste 2741;-22,489752;-44,555959
Dados de teste 2742;-22,45764;-44,415983
Dados de teste 2743;-23,4454;-46,450401
Dados de teste 2744;-22,489627;-44,554899
Dados de teste 2745;-23,42347;-46,39753
Dados de teste 2746;-23,278459;-45,980033
Dados de teste 2747;-23,432597;-46,420372
Dados de teste 2748;0;0
Dados de teste 2749;-23,450395;-46,46259
Dados de teste 2750;-23,279378;-45,981603
Dados de teste 2751;-22,467478;-44,503055
Dados de teste 2752;-22,450221;-44,327721
Dados de teste 2753;0;0
Dados de teste 2754;-46,4517;-46,4517
Dados de teste 2755;-23,420097;-46,387012
Dados de teste 2756;-23,428596;-46,411251
Dados de teste 2757;-46,4688;-46,4688
Dados de teste 2758;0;0
Dados de teste 2759;-23,207351;-45,887232
Dados de teste 2760;0;0
Dados de teste 2761;-23,416119;-46,371207
Dados de teste 2762;-23,444799;-46,450401
Dados de teste 2763;-22,504702;-44,612312
Dados de teste 2764;0;0
Dados de teste 2765;-23,416979;-46,374297
Dados de teste 2766;-23,429762;-46,414453
Dados de teste 2767;-22,98048;-45,462027
Dados de teste 2768;-22,504688;-44,612124
Dados de teste 2769;-23,431404;-46,418146
Dados de teste 2770;-22,48812;-44,550532
Dados de teste 2771;-22,504709;-44,612326
Dados de teste 2772;-23,450329;-46,462657
Dados de teste 2773;-23,453548;-46,471566
Dados de teste 2774;-23,427496;-46,408961
Dados de teste 2775;0;0
Dados de teste 2776;-23,430489;-46,416005
Dados de teste 2777;-23,430973;-46,416733
Dados de teste 2778;-23,416355;-46,372075
Dados de teste 2779;0;0
Dados de teste 2780;-23,440669;-46,440638
Dados de teste 2781;-22,504601;-44,611698
Dados de teste 2782;-23,416906;-46,374013
Dados de teste 2783;-23,406103;-46,336111
Dados de teste 2784;0;0
Dados de teste 2785;-22,633351;-43,905198
Dados de teste 2786;-22,62979;-43,910567
Dados de teste 2787;-23,42418;-46,400709
Dados de teste 2788;-22,629621;-43,910726
Dados de teste 2789;-22,630817;-43,908848
Dados de teste 2790;-22,504696;-44,61155
Dados de teste 2791;-23,424079;-46,400434
Dados de teste 2792;-22,666412;-43,850349
Dados de teste 2793;-23,429265;-46,41278
Dados de teste 2794;-23,433992;-46,4242
Dados de teste 2795;-22,449538;-44,316941
Dados de teste 2796;-23,4312;-46,417265
Dados de teste 2797;-22,504713;-44,611733
Dados de teste 2798;-22,504678;-44,612703
Dados de teste 2799;-22,489617;-44,554675
Dados de teste 2800;0;0
Dados de teste 2801;-23,429223;-46,413109
Dados de teste 2802;-23,453083;-46,469922
Dados de teste 2803;-22,630903;-43,908947
Dados de teste 2804;-23,185901;-45,853552
Dados de teste 2805;-23,440726;-46,440835
Dados de teste 2806;-22,630734;-43,909241
Dados de teste 2807;-23,453196;-46,47019
Dados de teste 2808;-22,488977;-44,552571
Dados de teste 2809;-23,419244;-46,383922
Dados de teste 2810;-22,631232;-43,908119
Dados de teste 2811;-23,428092;-46,410128
Dados de teste 2812;-23,403506;-46,332126
Dados de teste 2813;-23,416654;-46,373182
Dados de teste 2814;-22,488766;-44,552107
Dados de teste 2815;0;0
Dados de teste 2816;-22,504686;-44,611401
Dados de teste 2817;-22,634638;-43,903032
Dados de teste 2818;-23,423885;-46,399887
Dados de teste 2819;-23,42848;-46,411021
Dados de teste 2820;-23,428289;-46,410568
Dados de teste 2821;-23,414893;-46,366345
Dados de teste 2822;-23,428903;-46,411921
Dados de teste 2823;-22,687011;-43,810161
Dados de teste 2824;-46,4524;-46,4524
Dados de teste 2825;-22,555875;-44,173372
Dados de teste 2826;-22,504711;-44,611047
Dados de teste 2827;-23,453308;-46,470459
Dados de teste 2828;-23,4286;-46,411499
Dados de teste 2829;-23,427799;-46,409419
Dados de teste 2830;-22,495522;-44,570765
Dados de teste 2831;-22,450043;-44,327392
Dados de teste 2832;-23,446199;-46,452202
Dados de teste 2833;-23,27864;-45,980647
Dados de teste 2834;-22,45776;-44,417117
Dados de teste 2835;-23,440931;-46,441542
Dados de teste 2836;-23,429189;-46,412579
Dados de teste 2837;-22,489507;-44,553652
Dados de teste 2838;-22,488534;-44,550764
Dados de teste 2839;-23,219907;-45,899757
Dados de teste 2840;-23,4286;-46,411701
Dados de teste 2841;-46,453499;-46,453499
Dados de teste 2842;-22,494712;-44,568523
Dados de teste 2843;-22,467475;-44,503065
Dados de teste 2844;-23,403557;-46,332096
Dados de teste 2845;-23,415873;-46,370365
Dados de teste 2846;-22,488911;-44,550381
Dados de teste 2847;-22,489733;-44,556488
Dados de teste 2848;-23,428425;-46,41083
Dados de teste 2849;-23,449252;-46,459933
Dados de teste 2850;-22,494401;-44,568009
Dados de teste 2851;-22,487743;-44,550685
Dados de teste 2852;-23,4461;-46,452499
Dados de teste 2853;-23,40623;-46,336032
Dados de teste 2854;-22,488755;-44,551879
Dados de teste 2855;0;0
Dados de teste 2856;-22,489709;-44,555592
Dados de teste 2857;-22,494238;-44,567627
Dados de teste 2858;-22,488355;-44,550563
Dados de teste 2859;-23,452972;-46,469655
Dados de teste 2860;-23,415576;-46,369221
Dados de teste 2861;-23,440845;-46,438887
Dados de teste 2862;0;0
Dados de teste 2863;-23,415343;-46,368389
Dados de teste 2864;-22,628788;-43,911269
Dados de teste 2865;0;0
Dados de teste 2866;-23,415186;-46,36781
Dados de teste 2867;-22,492473;-44,56325
Dados de teste 2868;-22,457655;-44,41627
Dados de teste 2869;-22,504499;-44,6115
Dados de teste 2870;-23,440909;-46,44026
Dados de teste 2871;-22,504716;-44,610859
Dados de teste 2872;-23,452416;-46,467028
Dados de teste 2873;-22,504718;-44,610862
Dados de teste 2874;-23,415503;-46,368944
Dados de teste 2875;-23,440879;-46,441312
Dados de teste 2876;-22,537149;-44,194917
Dados de teste 2877;-22,504716;-44,61067
Dados de teste 2878;-22,495407;-44,57028
Dados de teste 2879;-22,599642;-43,946906
Dados de teste 2880;-22,628826;-43,911278
Dados de teste 2881;-22,504714;-44,611224
Dados de teste 2882;-22,630651;-43,90941
Dados de teste 2883;-22,633552;-43,904933
Dados de teste 2884;0;0
Dados de teste 2885;-22,630197;-43,910023
Dados de teste 2886;-22,666211;-43,850158
Dados de teste 2887;-22,599612;-43,946846
Dados de teste 2888;-23,452861;-46,469387
Dados de teste 2889;-22,50472;-44,610648
Dados de teste 2890;-22,634328;-43,903416
Dados de teste 2891;-22,504713;-44,611194
Dados de teste 2892;-22,742505;-45,093342
Dados de teste 2893;-22,504689;-44,611559
Dados de teste 2894;-22,495712;-44,571484
Dados de teste 2895;-23,431896;-46,419193
Dados de teste 2896;-22,449593;-44,316375
Dados de teste 2897;-22,4896;-44,554393
Dados de teste 2898;-22,504726;-44,610652
Dados de teste 2899;0;0
Dados de teste 2900;-23,17849;-45,84037
Dados de teste 2901;-22,504713;-44,611213
Dados de teste 2902;-22,742644;-45,093504
Dados de teste 2903;-22,504698;-44,611752
Dados de teste 2904;-22,489108;-44,55275
Dados de teste 2905;-23,409374;-46,343249
Dados de teste 2906;-23,414951;-46,36666
Dados de teste 2907;0;0
Dados de teste 2908;-23,428213;-46,410347
Dados de teste 2909;-22,599878;-43,946682
Dados de teste 2910;-22,63031;-43,909762
Dados de teste 2911;-22,50471;-44,610871
Dados de teste 2912;0;0
Dados de teste 2913;-22,489776;-44,556245
Dados de teste 2914;-22,487944;-44,550633
Dados de teste 2915;-22,50471;-44,611561
Dados de teste 2916;-22,489635;-44,555417
Dados de teste 2917;-23,4468;-46,4538
Dados de teste 2918;-22,504719;-44,610878
Dados de teste 2919;-22,489421;-44,553406
Dados de teste 2920;-23,427889;-46,409628
Dados de teste 2921;-23,427786;-46,409191
Dados de teste 2922;-22,449628;-44,31451
Dados de teste 2923;-22,495597;-44,571134
Dados de teste 2924;-23,448009;-46,457009
Dados de teste 2925;-22,504735;-44,61066
Dados de teste 2926;-22,56287;-44,17055
Dados de teste 2927;-22,504709;-44,61104
Dados de teste 2928;-23,528736;-46,588782
Dados de teste 2929;-22,631499;-43,907776
Dados de teste 2930;-22,449606;-44,315243
Dados de teste 2931;-22,504709;-44,611207
Dados de teste 2932;-22,494064;-44,567785
Dados de teste 2933;0;0
Dados de teste 2934;-22,449632;-44,315576
Dados de teste 2935;-22,666998;-43,85093
Dados de teste 2936;-22,632746;-43,90628
Dados de teste 2937;0;0
Dados de teste 2938;-23,449018;-46,459412
Dados de teste 2939;-23,423786;-46,399612
Dados de teste 2940;-23,2789;-45,981201
Dados de teste 2941;-23,278967;-45,981111
Dados de teste 2942;-22,449511;-44,317601
Dados de teste 2943;0;0
Dados de teste 2944;-23,2791;-45,9818
Dados de teste 2945;-22,667229;-43,851174
Dados de teste 2946;-22,457665;-44,415959
Dados de teste 2947;-23,429655;-46,414182
Dados de teste 2948;-22,628835;-43,911265
Dados de teste 2949;-23,440248;-46,43931
Dados de teste 2950;-46,431;-46,431
Dados de teste 2951;-23,301416;-46,022966
Dados de teste 2952;-46,428799;-46,428799
Dados de teste 2953;-23,426572;-46,406945
Dados de teste 2954;-22,667212;-43,851174
Dados de teste 2955;-46,453701;-46,453701
Dados de teste 2956;0;0
Dados de teste 2957;-23,2782;-45,982399
Dados de teste 2958;-22,449892;-44,32698
Dados de teste 2959;-23,279783;-45,982486
Dados de teste 2960;-23,41904;-46,38307
Dados de teste 2961;-23,301577;-46,023718
Dados de teste 2962;0;0
Dados de teste 2963;-23,440603;-46,439445
Dados de teste 2964;-23,279392;-45,981592
Dados de teste 2965;-23,440359;-46,439577
Dados de teste 2966;-23,447896;-46,456738
Dados de teste 2967;0;0
Dados de teste 2968;-22,488195;-44,551374
Dados de teste 2969;-22,488376;-44,551229
Dados de teste 2970;-23,454295;-46,47159
Dados de teste 2971;0;0
Dados de teste 2972;-22,457641;-44,415469
Dados de teste 2973;-23,448226;-46,4569
Dados de teste 2974;-46,455502;-46,455502
Dados de teste 2975;-22,449662;-44,316615
Dados de teste 2976;-23,453563;-46,472089
Dados de teste 2977;-23,4142;-46,363499
Dados de teste 2978;-23,2782;-45,9832
Dados de teste 2979;-23,440462;-46,439191
Dados de teste 2980;-23,448112;-46,456629
Dados de teste 2981;0;0
Dados de teste 2982;-23,4149;-46,368
Dados de teste 2983;0;0
Dados de teste 2984;-23,421617;-46,392622
Dados de teste 2985;-22,457767;-44,416827
Dados de teste 2986;-46,4561;-46,4561
Dados de teste 2987;0;0
Dados de teste 2988;0;0
Dados de teste 2989;-23,301197;-46,023579
Dados de teste 2990;-23,437495;-46,431804
Dados de teste 2991;0;0
Dados de teste 2992;0;0
Dados de teste 2993;-23,413601;-46,361099
Dados de teste 2994;-23,453644;-46,471261
Dados de teste 2995;-23,2792;-45,9813
Dados de teste 2996;-23,453531;-46,470993
Dados de teste 2997;-46,455898;-46,455898
Dados de teste 2998;-23,27817;-45,979848
Dados de teste 2999;-23,278659;-45,981016
Dados de teste 3000;0;0
Dados de teste 3001;-23,279749;-45,982184
Dados de teste 3002;-23,447303;-46,454991
Dados de teste 3003;-22,634776;-43,902814
Dados de teste 3004;-22,504709;-44,611418
Dados de teste 3005;0;0
Dados de teste 3006;-23,437;-46,431999
Dados de teste 3007;-22,504699;-44,611063
Dados de teste 3008;-22,599633;-43,946702
Dados de teste 3009;-22,504712;-44,61142
Dados de teste 3010;0;0
Dados de teste 3011;-23,423342;-46,398225
Dados de teste 3012;-22,504691;-44,611395
Dados de teste 3013;-22,686968;-43,810388
Dados de teste 3014;-22,562662;-44,160484
Dados de teste 3015;-22,504698;-44,611034
Dados de teste 3016;-22,467491;-44,503213
Dados de teste 3017;0;0
Dados de teste 3018;-22,630927;-43,908944
Dados de teste 3019;-22,632301;-43,90708
Dados de teste 3020;-22,629455;-43,91092
Dados de teste 3021;0;0
Dados de teste 3022;-22,633205;-43,905428
Dados de teste 3023;-23,413799;-46,360802
Dados de teste 3024;-22,667394;-43,85136
Dados de teste 3025;-22,45769;-44,416287
Dados de teste 3026;-46,435699;-46,435699
Dados de teste 3027;-23,278561;-45,981196
Dados de teste 3028;-22,63055;-43,909613
Dados de teste 3029;-22,630514;-43,908843
Dados de teste 3030;-22,628824;-43,911276
Dados de teste 3031;-22,495146;-44,570926
Dados de teste 3032;-23,437419;-46,431216
Dados de teste 3033;-22,633753;-43,904632
Dados de teste 3034;-22,665995;-43,850008
Dados de teste 3035;-23,423692;-46,399337
Dados de teste 3036;-22,495464;-44,570487
Dados de teste 3037;-46,4286;-46,4286
Dados de teste 3038;-22,555657;-44,173461
Dados de teste 3039;-23,279732;-45,982189
Dados de teste 3040;-23,43226;-46,419571
Dados de teste 3041;-23,42476;-46,402366
Dados de teste 3042;-22,560293;-44,859726
Dados de teste 3043;-22,555871;-44,173388
Dados de teste 3044;0;0
Dados de teste 3045;-22,555678;-44,173393
Dados de teste 3046;-22,50473;-44,611747
Dados de teste 3047;-22,494142;-44,568096
Dados de teste 3048;-22,449647;-44,316615
Dados de teste 3049;-22,559872;-44,859166
Dados de teste 3050;-22,457644;-44,415658
Dados de teste 3051;-22,666801;-43,850732
Dados de teste 3052;-46,431499;-46,431499
Dados de teste 3053;0;0
Dados de teste 3054;-23,279797;-45,982515
Dados de teste 3055;-22,467566;-44,503671
Dados de teste 3056;-22,467513;-44,503421
Dados de teste 3057;-23,278855;-45,980547
Dados de teste 3058;-46,4296;-46,4296
Dados de teste 3059;-23,434027;-46,423166
Dados de teste 3060;-23,301476;-46,023351
Dados de teste 3061;-46,431;-46,431
Dados de teste 3062;-23,432068;-46,419661
Dados de teste 3063;-23,418904;-46,38164
Dados de teste 3064;-22,459477;-44,436296
Dados de teste 3065;-22,667003;-43,850889
Dados de teste 3066;-23,2785;-45,9804
Dados de teste 3067;-22,630438;-43,909777
Dados de teste 3068;-22,459435;-44,43602
Dados de teste 3069;-22,630658;-43,909429
Dados de teste 3070;-23,414;-46,362099
Dados de teste 3071;-23,42428;-46,400977
Dados de teste 3072;-22,450556;-44,328403
Dados de teste 3073;-22,62992;-43,910372
Dados de teste 3074;-23,279212;-45,981334
Dados de teste 3075;-23,452527;-46,467623
Dados de teste 3076;-22,560098;-44,859205
Dados de teste 3077;-23,451628;-46,465483
Dados de teste 3078;-22,635363;-43,902205
Dados de teste 3079;-23,22378;-45,905236
Dados de teste 3080;-23,173042;-45,827915
Dados de teste 3081;-22,459132;-44,436346
Dados de teste 3082;-22,742589;-45,093122
Dados de teste 3083;-23,109936;-45,70345
Dados de teste 3084;-22,560203;-44,859418
Dados de teste 3085;-23,266369;-45,961187
Dados de teste 3086;-23,223854;-45,904916
Dados de teste 3087;-23,148654;-45,779767
Dados de teste 3088;0;0
Dados de teste 3089;-22,56071;-44,860475
Dados de teste 3090;-22,742646;-45,093477
Dados de teste 3091;-23,179215;-45,84156
Dados de teste 3092;-23,422296;-46,39394
Dados de teste 3093;-22,560279;-44,859719
Dados de teste 3094;-22,560603;-44,860307
Dados de teste 3095;-22,630904;-43,908761
Dados de teste 3096;0;0
Dados de teste 3097;-22,742821;-45,093516
Dados de teste 3098;-22,584088;-44,002577
Dados de teste 3099;-23,223714;-45,905167
Dados de teste 3100;-22,742393;-45,093158
Dados de teste 3101;-22,742888;-45,093634
Dados de teste 3102;-23,223645;-45,90509
Dados de teste 3103;-23,178534;-45,840757
Dados de teste 3104;-22,74252;-45,093165
Dados de teste 3105;-23,178884;-45,840437
Dados de teste 3106;-22,560457;-44,860015
Dados de teste 3107;-22,559959;-44,858963
Dados de teste 3108;-22,666588;-43,850554
Dados de teste 3109;-22,55988;-44,859197
Dados de teste 3110;-22,66659;-43,850529
Dados de teste 3111;-22,560607;-44,8603
Dados de teste 3112;-22,634988;-43,902579
Dados de teste 3113;-22,634061;-43,904324
Dados de teste 3114;-22,666183;-43,85018
Dados de teste 3115;-22,632151;-43,907352
Dados de teste 3116;-22,686963;-43,810383
Dados de teste 3117;-22,449627;-44,316293
Dados de teste 3118;-22,467037;-44,503334
Dados de teste 3119;-22,631128;-43,908362
Dados de teste 3120;-22,666787;-43,85072
Dados de teste 3121;-23,223913;-45,904989
Dados de teste 3122;-22,460298;-44,442406
Dados de teste 3123;-22,44962;-44,314865
Dados de teste 3124;-22,760103;-45,118327
Dados de teste 3125;-22,449635;-44,315919
Dados de teste 3126;-22,519653;-44,710081
Dados de teste 3127;-22,562473;-44,160922
Dados de teste 3128;-23,177768;-45,839629
Dados de teste 3129;-23,178707;-45,840562
Dados de teste 3130;-23,42325;-46,397949
Dados de teste 3131;-23,042888;-45,577097
Dados de teste 3132;-23,029092;-45,546128
Dados de teste 3133;-23,148211;-45,779207
Dados de teste 3134;-22,742859;-45,093695
Dados de teste 3135;-23,178678;-45,841532
Dados de teste 3136;-22,822635;-45,192866
Dados de teste 3137;-22,559729;-44,858874
Dados de teste 3138;-22,687023;-43,810166
Dados de teste 3139;-22,495295;-44,571254
Dados de teste 3140;-23,029223;-45,546366
Dados de teste 3141;-22,519024;-44,708688
Dados de teste 3142;-22,559785;-44,859042
Dados de teste 3143;-23,25398;-45,941113
Dados de teste 3144;-23,223719;-45,905176
Dados de teste 3145;-22,631378;-43,908061
Dados de teste 3146;-22,459499;-44,441368
Dados de teste 3147;-23,423058;-46,397399
Dados de teste 3148;-23,197301;-45,876265
Dados de teste 3149;-22,632648;-43,906641
Dados de teste 3150;0;0
Dados de teste 3151;-23,457919;-46,480328
Dados de teste 3152;-23,423154;-46,397677
Dados de teste 3153;-23,1785;-45,840373
Dados de teste 3154;-22,632469;-43,906814
Dados de teste 3155;-22,560235;-44,859557
Dados de teste 3156;-22,563564;-44,169447
Dados de teste 3157;-23,1172;-45,716712
Dados de teste 3158;-23,423429;-46,398501
Dados de teste 3159;-23,423513;-46,398781
Dados de teste 3160;-23,441032;-46,441178
Dados de teste 3161;-22,666023;-43,850013
Dados de teste 3162;-22,46704;-44,50382
Dados de teste 3163;-23,423602;-46,39906
Dados de teste 3164;-22,635195;-43,902396
Dados de teste 3165;-22,467035;-44,503168
Dados de teste 3166;-22,449641;-44,31594
Dados de teste 3167;-22,518593;-44,707857
Dados de teste 3168;-22,559785;-44,859044
Dados de teste 3169;-22,665398;-43,881331
Dados de teste 3170;-22,631045;-43,908579
Dados de teste 3171;-22,560531;-44,860181
Dados de teste 3172;-23,259854;-45,949546
Dados de teste 3173;-22,779277;-45,148458
Dados de teste 3174;-23,207715;-45,887728
Dados de teste 3175;-23,173172;-45,827776
Dados de teste 3176;-23,116899;-45,716229
Dados de teste 3177;-23,178942;-45,841653
Dados de teste 3178;0;0
Dados de teste 3179;-23,149273;-45,780621
Dados de teste 3180;-23,178769;-45,840267
Dados de teste 3181;-23,178764;-45,840266
Dados de teste 3182;-23,042806;-45,576804
Dados de teste 3183;0;0
Dados de teste 3184;-22,745267;-45,097794
Dados de teste 3185;-22,560291;-44,859452
Dados de teste 3186;-22,666414;-43,850291
Dados de teste 3187;-23,177981;-45,840166
Dados de teste 3188;-22,560196;-44,859417
Dados de teste 3189;-23,117084;-45,71653
Dados de teste 3190;-23,029211;-45,54637
Dados de teste 3191;-23,53015;-46,589478
Dados de teste 3192;-23,109765;-45,703192
Dados de teste 3193;-23,452827;-46,468228
Dados de teste 3194;-23,173169;-45,828005
Dados de teste 3195;0;0
Dados de teste 3196;-23,117041;-45,716464
Dados de teste 3197;-23,421786;-46,391648
Dados de teste 3198;-22,55576;-44,172848
Dados de teste 3199;-22,562585;-44,170086
Dados de teste 3200;-22,561661;-44,166907
Dados de teste 3201;-22,459159;-44,436606
Dados de teste 3202;-23,418415;-46,379954
Dados de teste 3203;-23,417019;-46,375762
Dados de teste 3204;-23,179228;-45,841584
Dados de teste 3205;-23,253957;-45,941123
Dados de teste 3206;-22,560438;-44,860021
Dados de teste 3207;-22,779304;-45,148424
Dados de teste 3208;-23,4333;-46,422401
Dados de teste 3209;-23,117154;-45,716676
Dados de teste 3210;-23,452304;-46,46709
Dados de teste 3211;-23,223657;-45,905082
Dados de teste 3212;-23,414101;-46,3615
Dados de teste 3213;-23,029244;-45,546608
Dados de teste 3214;-22,46009;-44,442259
Dados de teste 3215;-23,178933;-45,841622
Dados de teste 3216;-22,760151;-45,118558
